id,Tract,Boroughs,Over_18_year,Over_60_year,Median_Household_Income,Percentage_college_degree,Unemployment_rate,Race_White,Race_Black,Race_NativeAmerican,Race_Asian,Race_Other,Schools,Recreational,Criminal_Justice,Health,Pharmacy,Mental_Heath,Disabilities,Daycare,Senior_homes,Homeless_shelters,Transport,Waste_Management,Crime_Rate
36047089000,890,Kings,0.58,0.20,29000.00,0.33,0.15,0.04,0.91,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047089200,892,Kings,0.55,0.17,22293.00,0.50,0.11,0.01,0.96,0.02,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02
36047089400,894,Kings,0.49,0.12,41908.00,0.40,0.09,0.04,0.89,0.00,0.01,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047089600,896,Kings,0.53,0.12,34535.00,0.70,0.04,0.02,0.89,0.00,0.07,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02
36047089800,898,Kings,0.53,0.13,39028.00,0.35,0.17,0.06,0.91,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02
36047090000,900,Kings,0.45,0.09,28154.00,0.29,0.08,0.05,0.84,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047090200,902,Kings,0.45,0.13,46987.00,0.47,0.22,0.02,0.78,0.00,0.05,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047090600,906,Kings,0.50,0.13,18768.00,0.37,0.24,0.08,0.70,0.02,0.01,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02
36047090800,908,Kings,0.47,0.11,13235.00,0.26,0.23,0.04,0.75,0.00,0.00,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02
36047091000,910,Kings,0.43,0.19,11761.00,0.36,0.22,0.09,0.82,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047091200,912,Kings,0.42,0.11,19427.00,0.36,0.25,0.07,0.78,0.02,0.02,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047091600,916,Kings,0.60,0.15,27639.00,0.30,0.12,0.01,0.91,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047091800,918,Kings,0.53,0.16,31447.00,0.34,0.15,0.09,0.74,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047092000,920,Kings,0.58,0.14,33210.00,0.32,0.14,0.04,0.88,0.04,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047092200,922,Kings,0.71,0.24,44375.00,0.29,0.11,0.06,0.93,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36047092400,924,Kings,0.58,0.14,37991.00,0.42,0.13,0.01,0.95,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03
36047092800,928,Kings,0.67,0.17,50788.00,0.48,0.08,0.00,0.95,0.02,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047093000,930,Kings,0.69,0.19,58289.00,0.56,0.11,0.00,0.93,0.00,0.01,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047093200,932,Kings,0.73,0.27,77750.00,0.51,0.06,0.01,0.96,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047093400,934,Kings,0.77,0.18,52379.00,0.55,0.07,0.03,0.92,0.00,0.01,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047093600,936,Kings,0.63,0.26,78063.00,0.63,0.06,0.00,0.95,0.00,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02
36047093800,938,Kings,0.65,0.15,32868.00,0.55,0.15,0.02,0.97,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047094401,944.01,Kings,0.74,0.21,59620.00,0.59,0.17,0.01,0.98,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047094402,944.02,Kings,0.55,0.17,27650.00,0.63,0.17,0.16,0.80,0.02,0.01,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047094600,946,Kings,0.66,0.21,61750.00,0.56,0.12,0.09,0.85,0.07,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047095000,950,Kings,0.74,0.21,73750.00,0.69,0.13,0.03,0.96,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047095400,954,Kings,0.60,0.17,64143.00,0.55,0.08,0.01,0.96,0.00,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047095600,956,Kings,0.61,0.14,65944.00,0.74,0.05,0.07,0.85,0.02,0.05,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047095800,958,Kings,0.73,0.18,70378.00,0.34,0.07,0.05,0.75,0.00,0.05,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047096000,960,Kings,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NA
36047096200,962,Kings,0.69,0.15,67063.00,0.54,0.05,0.08,0.85,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047096400,964,Kings,0.56,0.14,51563.00,0.61,0.08,0.04,0.71,0.04,0.01,0.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047096600,966,Kings,0.60,0.15,74345.00,0.34,0.04,0.10,0.73,0.00,0.02,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047096800,968,Kings,0.57,0.15,59417.00,0.68,0.10,0.16,0.74,0.00,0.07,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047097000,970,Kings,0.66,0.15,75781.00,0.60,0.08,0.17,0.77,0.00,0.02,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36047097400,974,Kings,0.63,0.26,65339.00,0.50,0.11,0.09,0.79,0.00,0.03,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02
36047098200,982,Kings,0.55,0.16,21156.00,0.45,0.14,0.05,0.80,0.00,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047098400,984,Kings,0.61,0.23,82625.00,0.57,0.07,0.02,0.96,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36047098600,986,Kings,0.70,0.21,66633.00,0.55,0.08,0.02,0.92,0.00,0.02,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36047098800,988,Kings,0.66,0.19,53854.00,0.57,0.09,0.08,0.87,0.00,0.01,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047099000,990,Kings,0.55,0.13,58681.00,0.62,0.10,0.01,0.91,0.00,0.01,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047099200,992,Kings,0.60,0.20,68523.00,0.69,0.11,0.09,0.84,0.04,0.01,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047099400,994,Kings,0.60,0.11,67019.00,0.28,0.06,0.04,0.86,0.02,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047099600,996,Kings,0.64,0.16,77611.00,0.63,0.12,0.04,0.93,0.00,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36047099800,998,Kings,0.60,0.13,67569.00,0.63,0.09,0.04,0.93,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047100400,1004,Kings,0.69,0.10,68953.00,0.40,0.08,0.07,0.88,0.04,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047100600,1006,Kings,0.65,0.16,59000.00,0.36,0.13,0.03,0.88,0.00,0.02,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36047100800,1008,Kings,0.71,0.15,59375.00,0.36,0.14,0.13,0.78,0.00,0.05,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36047101000,1010,Kings,0.67,0.15,61033.00,0.47,0.14,0.06,0.70,0.00,0.17,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047101200,1012,Kings,0.68,0.14,64811.00,0.35,0.10,0.08,0.82,0.00,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047101400,1014,Kings,0.61,0.18,70833.00,0.52,0.09,0.03,0.91,0.00,0.03,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047101600,1016,Kings,0.69,0.22,97679.00,0.46,0.10,0.05,0.88,0.00,0.05,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36047101800,1018,Kings,0.67,0.17,85388.00,0.84,0.03,0.04,0.91,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047102000,1020,Kings,0.62,0.16,94405.00,0.47,0.14,0.11,0.85,0.00,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36047102200,1022,Kings,0.57,0.15,53984.00,0.60,0.08,0.08,0.71,0.00,0.20,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047102400,1024,Kings,0.60,0.14,57533.00,0.60,0.13,0.05,0.83,0.00,0.10,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047102600,1026,Kings,0.57,0.14,69574.00,0.38,0.06,0.03,0.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36047102800,1028,Kings,0.68,0.11,70924.00,0.36,0.13,0.02,0.91,0.00,0.07,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047103400,1034,Kings,0.51,0.16,17092.00,0.45,0.32,0.17,0.62,0.12,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047105801,1058.01,Kings,0.67,0.27,27552.00,0.49,0.12,0.34,0.53,0.00,0.02,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36047105804,1058.04,Kings,0.69,0.31,27724.00,0.23,0.19,0.31,0.55,0.02,0.04,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047107000,1070,Kings,0.67,0.20,66563.00,0.38,0.08,0.12,0.85,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11
36047107800,1078,Kings,0.81,0.29,60319.00,0.38,0.13,0.04,0.91,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047109800,1098,Kings,0.59,0.09,45714.00,0.46,0.20,0.09,0.82,0.02,0.02,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03
36047110400,1104,Kings,0.58,0.15,34462.00,0.51,0.08,0.04,0.82,0.00,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03
36047110600,1106,Kings,0.50,0.13,27846.00,0.34,0.18,0.08,0.81,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047111000,1110,Kings,0.47,0.17,20675.00,0.23,0.26,0.10,0.83,0.02,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047111600,1116,Kings,0.43,0.19,36463.00,0.07,0.10,0.16,0.76,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02
36047111800,1118,Kings,0.57,0.17,30564.00,0.32,0.23,0.10,0.87,0.02,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047112000,1120,Kings,0.56,0.17,26719.00,0.37,0.14,0.18,0.75,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047112200,1122,Kings,0.50,0.12,29950.00,0.34,0.08,0.13,0.79,0.00,0.01,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02
36047112400,1124,Kings,0.58,0.15,40580.00,0.22,0.08,0.03,0.93,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02
36047112600,1126,Kings,0.50,0.09,38902.00,0.25,0.19,0.13,0.76,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047112800,1128,Kings,0.53,0.12,38235.00,0.38,0.17,0.08,0.79,0.00,0.02,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047113000,1130,Kings,0.41,0.10,28500.00,0.50,0.17,0.06,0.81,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047113200,1132,Kings,0.63,0.15,53587.00,0.29,0.08,0.15,0.81,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02
36047113400,1134,Kings,0.44,0.08,17308.00,0.38,0.22,0.10,0.66,0.00,0.00,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02
36047114201,1142.01,Kings,0.51,0.14,37048.00,0.54,0.08,0.52,0.21,0.00,0.00,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02
36047114202,1142.02,Kings,0.57,0.15,36333.00,0.37,0.13,0.26,0.50,0.00,0.01,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047114400,1144,Kings,0.38,0.08,24333.00,0.31,0.12,0.18,0.65,0.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02
36047114600,1146,Kings,0.50,0.14,31477.00,0.70,0.11,0.30,0.30,0.02,0.02,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02
36047115000,1150,Kings,0.58,0.14,33438.00,0.36,0.19,0.13,0.54,0.09,0.04,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047115200,1152,Kings,0.50,0.14,27155.00,0.33,0.11,0.11,0.67,0.00,0.03,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02
36047115600,1156,Kings,0.43,0.11,14154.00,0.25,0.20,0.09,0.67,0.00,0.02,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02
36047115800,1158,Kings,0.69,0.14,43806.00,0.32,0.21,0.17,0.73,0.02,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02
36047116000,1160,Kings,0.60,0.17,24766.00,0.41,0.07,0.09,0.64,0.00,0.01,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047116200,1162,Kings,0.68,0.15,46463.00,0.57,0.11,0.04,0.90,0.02,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047116400,1164,Kings,0.58,0.18,38137.00,0.14,0.16,0.13,0.78,0.00,0.02,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03
36047116600,1166,Kings,0.41,0.08,30060.00,0.35,0.17,0.22,0.70,0.00,0.01,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047116800,1168,Kings,0.64,0.13,26921.00,0.17,0.10,0.36,0.43,0.02,0.12,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02
36047117000,1170,Kings,0.52,0.13,37463.00,0.22,0.15,0.25,0.41,0.00,0.02,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02
36047117201,1172.01,Kings,0.66,0.16,48897.00,0.35,0.08,0.25,0.18,0.00,0.04,0.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02
36047117202,1172.02,Kings,0.51,0.13,45938.00,0.28,0.09,0.51,0.36,0.00,0.03,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047117400,1174,Kings,0.63,0.10,49472.00,0.24,0.07,0.61,0.23,0.00,0.10,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047117601,1176.01,Kings,0.49,0.09,43000.00,0.25,0.09,0.55,0.25,0.00,0.02,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047117602,1176.02,Kings,0.53,0.10,31543.00,0.44,0.08,0.37,0.23,0.00,0.02,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047117800,1178,Kings,0.57,0.09,36555.00,0.28,0.07,0.35,0.40,0.00,0.13,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047118000,1180,Kings,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NA
36047118201,1182.01,Kings,0.54,0.10,35789.00,0.21,0.06,0.36,0.33,0.00,0.03,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047118202,1182.02,Kings,0.57,0.12,43385.00,0.43,0.09,0.57,0.27,0.00,0.05,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047118400,1184,Kings,0.59,0.13,47204.00,0.32,0.06,0.43,0.27,0.00,0.15,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047118600,1186,Kings,0.47,0.10,42446.00,0.31,0.13,0.50,0.27,0.02,0.09,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047118800,1188,Kings,0.60,0.12,26962.00,0.33,0.09,0.27,0.55,0.00,0.11,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047119000,1190,Kings,0.46,0.09,31926.00,0.19,0.13,0.37,0.40,0.00,0.03,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02
36047119200,1192,Kings,0.39,0.10,29087.00,0.10,0.10,0.33,0.51,0.00,0.07,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047119400,1194,Kings,0.48,0.10,37981.00,0.40,0.10,0.21,0.76,0.02,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047119600,1196,Kings,0.53,0.11,33043.00,0.27,0.06,0.19,0.62,0.02,0.15,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02
36047119800,1198,Kings,0.50,0.14,37938.00,0.40,0.14,0.31,0.47,0.00,0.02,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02
36047120000,1200,Kings,0.56,0.12,31599.00,0.32,0.15,0.33,0.46,0.00,0.10,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02
36047120200,1202,Kings,0.58,0.05,46944.00,0.41,0.06,0.27,0.40,0.02,0.18,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047120800,1208,Kings,0.55,0.20,33991.00,0.36,0.13,0.10,0.83,0.04,0.01,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047121000,1210,Kings,0.55,0.14,16943.00,0.20,0.25,0.33,0.57,0.00,0.01,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36047121400,1214,Kings,0.41,0.09,17839.00,0.28,0.17,0.26,0.64,0.02,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047122000,1220,Kings,0.50,0.09,38665.00,0.30,0.15,0.08,0.80,0.00,0.01,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047123700,1237,Kings,0.11,0.02,29328.00,0.23,0.05,0.82,0.04,0.00,0.01,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047150200,1502,Kings,0.68,0.14,99637.00,0.62,0.06,0.75,0.02,0.00,0.08,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047152200,1522,Kings,0.79,0.20,88750.00,0.60,0.05,0.49,0.19,0.00,0.23,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36061000100,1,New,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,NA
36061000201,2.01,New,0.77,0.26,23036.00,0.42,0.01,0.23,0.06,0.00,0.53,0.22,5.00,0.00,1.00,1.00,0.00,6.00,1.00,0.00,0.00,1.00,0.00,1.00,0.01
36061000202,2.02,New,0.70,0.30,29418.00,0.65,0.17,0.44,0.12,0.00,0.27,0.20,3.00,0.00,1.00,2.00,3.00,1.00,0.00,2.00,1.00,2.00,0.00,0.00,0.00
36061000600,6,New,0.69,0.30,18944.00,0.42,0.15,0.12,0.09,0.00,0.60,0.24,2.00,0.00,0.00,3.00,2.00,6.00,2.00,6.00,2.00,2.00,0.00,0.00,0.01
36061000700,7,New,0.84,0.03,114519.00,0.06,0.04,0.72,0.03,0.00,0.22,0.05,1.00,0.00,1.00,0.00,0.00,1.00,4.00,5.00,0.00,0.00,1.00,0.00,0.01
36061000800,8,New,0.76,0.26,24366.00,0.25,0.14,0.09,0.01,0.00,0.91,0.06,1.00,1.00,0.00,2.00,3.00,1.00,0.00,8.00,0.00,0.00,0.00,1.00,0.01
36061000900,9,New,0.73,0.07,170455.00,0.32,0.03,0.80,0.02,0.00,0.09,0.09,6.00,0.00,0.00,1.00,0.00,3.00,4.00,4.00,0.00,0.00,4.00,0.00,0.06
36061001001,10.01,New,0.62,0.25,83259.00,0.92,0.13,0.77,0.04,0.00,0.05,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
36061001002,10.02,New,0.65,0.26,17972.00,0.43,0.22,0.29,0.21,0.02,0.10,0.40,1.00,0.00,0.00,1.00,0.00,0.00,0.00,4.00,0.00,2.00,0.00,0.00,0.01
36061001200,12,New,0.76,0.28,42219.00,0.36,0.05,0.53,0.04,0.00,0.26,0.19,2.00,0.00,3.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.01
36061001300,13,New,0.84,0.02,122031.00,0.21,0.06,0.74,0.03,0.00,0.20,0.05,4.00,0.00,4.00,1.00,1.00,1.00,1.00,2.00,0.00,0.00,0.00,0.00,0.03
36061001401,14.01,New,0.76,0.27,78300.00,0.51,0.06,0.74,0.05,0.00,0.16,0.06,0.00,1.00,0.00,1.00,0.00,0.00,3.00,2.00,0.00,0.00,0.00,0.00,0.00
36061001402,14.02,New,0.86,0.20,26648.00,0.36,0.06,0.43,0.05,0.00,0.37,0.17,2.00,0.00,0.00,1.00,0.00,0.00,1.00,4.00,0.00,1.00,0.00,0.00,0.02
36061001501,15.01,New,0.89,0.32,75769.00,0.61,0.07,0.63,0.06,0.00,0.28,0.05,3.00,0.00,1.00,1.00,0.00,0.00,1.00,2.00,1.00,0.00,1.00,0.00,0.01
36061001502,15.02,New,0.88,0.02,134435.00,0.37,0.03,0.67,0.05,0.00,0.25,0.05,1.00,0.00,1.00,1.00,3.00,0.00,6.00,2.00,0.00,0.00,0.00,1.00,0.01
